ip,time,day,traffic,type,id
117.100.231.8,10/Nov/2016:00:01:43 +0800,10,72,video,4018
59.172.246.60,10/Nov/2016:00:01:43 +0800,10,54,video,9820
58.217.142.142,10/Nov/2016:00:01:43 +0800,10,0,video,6045
58.217.142.142,10/Nov/2016:00:01:43 +0800,10,0,video,6045
60.176.120.135,10/Nov/2016:00:01:43 +0800,10,54,video,816
60.12.51.243,10/Nov/2016:00:01:43 +0800,10,67,video,6565
103.204.172.213,10/Nov/2016:00:01:43 +0800,10,54,video,7831
71.17.103.212,10/Nov/2016:00:01:43 +0800,10,516,video,7076
140.205.253.145,10/Nov/2016:00:01:43 +0800,10,524288,video,5609
118.250.42.145,10/Nov/2016:00:01:43 +0800,10,54,video,11307
180.102.237.112,10/Nov/2016:00:01:43 +0800,10,54,video,702
58.217.142.142,10/Nov/2016:00:01:43 +0800,10,2956,video,6042
210.12.14.35,10/Nov/2016:00:01:44 +0800,10,67,video,8599
27.223.6.43,10/Nov/2016:00:01:44 +0800,10,54,video,3723
58.217.142.142,10/Nov/2016:00:01:44 +0800,10,313,video,6042
58.217.142.142,10/Nov/2016:00:01:44 +0800,10,179,video,6042
120.52.92.5,10/Nov/2016:00:01:44 +0800,10,54,video,5118
131.107.0.115,10/Nov/2016:00:01:44 +0800,10,54,video,3179
117.100.231.8,10/Nov/2016:00:01:44 +0800,10,7269,video,4018
58.217.142.142,10/Nov/2016:00:01:44 +0800,10,66,video,6042
58.250.198.10,10/Nov/2016:00:01:44 +0800,10,67,video,6713
210.30.100.2,10/Nov/2016:00:01:44 +0800,10,68,video,7965
27.36.220.125,10/Nov/2016:00:01:44 +0800,10,54,video,6346
58.62.203.255,10/Nov/2016:00:01:44 +0800,10,54,video,6695
27.38.183.139,10/Nov/2016:00:01:44 +0800,10,54,video,5210
39.174.34.217,10/Nov/2016:00:01:44 +0800,10,54,video,9882
113.87.161.137,10/Nov/2016:00:01:44 +0800,10,67,video,8006
59.47.8.86,10/Nov/2016:00:01:44 +0800,10,54,video,7599
58.217.142.142,10/Nov/2016:00:01:44 +0800,10,2041,video,6042
14.219.128.52,10/Nov/2016:00:01:44 +0800,10,66,video,3850
101.95.9.246,10/Nov/2016:00:01:44 +0800,10,54,video,11225
123.157.208.18,10/Nov/2016:00:01:44 +0800,10,54,video,7727
59.175.227.254,10/Nov/2016:00:01:44 +0800,10,54,video,8601
202.119.41.28,10/Nov/2016:00:01:44 +0800,10,1081,video,2801
120.198.231.150,10/Nov/2016:00:01:44 +0800,10,54,video,2671
14.219.128.52,10/Nov/2016:00:01:44 +0800,10,366,video,3850
110.65.101.188,10/Nov/2016:00:01:44 +0800,10,67,video,2225
14.151.213.221,10/Nov/2016:00:01:44 +0800,10,67,video,9817
202.119.41.28,10/Nov/2016:00:01:44 +0800,10,360,video,2801
211.80.84.252,10/Nov/2016:00:01:44 +0800,10,54,video,11091
14.219.128.52,10/Nov/2016:00:01:44 +0800,10,395,video,3850
222.73.203.30,10/Nov/2016:00:01:44 +0800,10,54,video,11176
58.217.142.142,10/Nov/2016:00:01:44 +0800,10,2353,video,6042
101.39.103.224,10/Nov/2016:00:01:44 +0800,10,72,video,1412
71.17.103.212,10/Nov/2016:00:01:44 +0800,10,6260,video,7076
183.240.25.11,10/Nov/2016:00:01:45 +0800,10,54,video,4472
218.83.152.2,10/Nov/2016:00:01:45 +0800,10,54,video,7226
180.157.62.124,10/Nov/2016:00:01:45 +0800,10,54,video,8692
14.219.128.52,10/Nov/2016:00:01:45 +0800,10,4221,video,3850
125.33.135.73,10/Nov/2016:00:01:45 +0800,10,54,video,3075
14.219.128.52,10/Nov/2016:00:01:45 +0800,10,448,video,3850
122.206.190.75,10/Nov/2016:00:01:45 +0800,10,2443,video,7707
58.217.142.142,10/Nov/2016:00:01:45 +0800,10,1539,video,6042
58.217.142.142,10/Nov/2016:00:01:45 +0800,10,0,video,6042
58.217.142.142,10/Nov/2016:00:01:45 +0800,10,0,video,6042
58.217.142.142,10/Nov/2016:00:01:45 +0800,10,0,video,6042
14.219.128.52,10/Nov/2016:00:01:45 +0800,10,366,video,3850
59.42.128.119,10/Nov/2016:00:01:45 +0800,10,67,video,5289
123.157.217.162,10/Nov/2016:00:01:45 +0800,10,54,video,1445
120.34.233.118,10/Nov/2016:00:01:45 +0800,10,54,video,3521
125.119.38.58,10/Nov/2016:00:01:45 +0800,10,141,video,12560
113.66.157.53,10/Nov/2016:00:01:45 +0800,10,67,video,7501
98.25.241.43,10/Nov/2016:00:01:45 +0800,10,67,video,2360
183.58.250.1,10/Nov/2016:00:01:45 +0800,10,54,video,4359
129.10.9.110,10/Nov/2016:00:01:45 +0800,10,141,video,1708
210.41.96.62,10/Nov/2016:00:01:45 +0800,10,67,video,3354
14.219.128.52,10/Nov/2016:00:01:45 +0800,10,2345,video,3850
120.198.231.151,10/Nov/2016:00:01:45 +0800,10,5823,video,4242
119.80.170.215,10/Nov/2016:00:01:45 +0800,10,54,video,10506
120.198.231.152,10/Nov/2016:00:01:45 +0800,10,54,video,12495
222.65.107.24,10/Nov/2016:00:01:45 +0800,10,67,video,7648
117.191.16.103,10/Nov/2016:00:01:45 +0800,10,54,video,12677
14.219.128.52,10/Nov/2016:00:01:45 +0800,10,2519,video,3850
116.231.133.23,10/Nov/2016:00:01:45 +0800,10,54,video,8940
125.47.60.164,10/Nov/2016:00:01:45 +0800,10,54,video,3521
115.193.172.253,10/Nov/2016:00:01:46 +0800,10,72,video,3078
183.45.120.249,10/Nov/2016:00:01:46 +0800,10,54,video,3521
114.250.95.200,10/Nov/2016:00:01:46 +0800,10,54,video,9973
114.248.224.214,10/Nov/2016:00:01:46 +0800,10,6690,video,1309
221.217.59.20,10/Nov/2016:00:01:46 +0800,10,54,video,5647
218.85.36.129,10/Nov/2016:00:01:46 +0800,10,54,video,12471
101.200.101.31,10/Nov/2016:00:01:46 +0800,10,524288,video,8175
111.85.126.197,10/Nov/2016:00:01:46 +0800,10,54,video,4443
60.186.194.249,10/Nov/2016:00:01:46 +0800,10,54,video,8601
171.8.148.158,10/Nov/2016:00:01:46 +0800,10,67,video,8292
183.45.120.249,10/Nov/2016:00:01:46 +0800,10,67,video,13108
120.198.231.150,10/Nov/2016:00:01:46 +0800,10,54,video,7227
202.119.41.28,10/Nov/2016:00:01:46 +0800,10,4992,video,2801
114.242.249.126,10/Nov/2016:00:01:46 +0800,10,54,video,11950
117.151.58.220,10/Nov/2016:00:01:46 +0800,10,54,video,1805
175.9.181.84,10/Nov/2016:00:01:46 +0800,10,54,video,9821
14.219.128.52,10/Nov/2016:00:01:46 +0800,10,6696,video,3850
202.119.41.28,10/Nov/2016:00:01:46 +0800,10,2635,video,2801
101.30.71.71,10/Nov/2016:00:01:46 +0800,10,54,video,8541
120.198.231.151,10/Nov/2016:00:01:46 +0800,10,339,video,4246
202.119.41.28,10/Nov/2016:00:01:46 +0800,10,2910,video,2801
125.71.99.165,10/Nov/2016:00:01:46 +0800,10,54,video,2524
14.219.128.52,10/Nov/2016:00:01:46 +0800,10,72,video,3850
1.30.162.63,10/Nov/2016:00:01:46 +0800,10,54,video,3639
202.119.41.28,10/Nov/2016:00:01:46 +0800,10,348,video,2801
61.154.14.45,10/Nov/2016:00:01:46 +0800,10,54,video,11704
183.12.65.111,10/Nov/2016:00:01:47 +0800,10,54,video,2803
221.233.125.242,10/Nov/2016:00:01:47 +0800,10,54,video,2949
223.93.140.242,10/Nov/2016:00:01:47 +0800,10,54,video,9277
117.152.72.30,10/Nov/2016:00:01:47 +0800,10,54,video,8743
119.131.143.179,10/Nov/2016:00:01:47 +0800,10,1422,video,2402
113.120.48.150,10/Nov/2016:00:01:47 +0800,10,54,video,5868
120.198.231.151,10/Nov/2016:00:01:47 +0800,10,66,video,4246
202.119.41.28,10/Nov/2016:00:01:47 +0800,10,4547,video,2801
119.131.143.179,10/Nov/2016:00:01:47 +0800,10,2959,video,2402
39.186.247.142,10/Nov/2016:00:01:47 +0800,10,54,video,2168
112.64.60.228,10/Nov/2016:00:01:47 +0800,10,67,video,5995
202.119.41.28,10/Nov/2016:00:01:47 +0800,10,4253,video,2801
218.18.222.206,10/Nov/2016:00:01:47 +0800,10,54,video,481
120.39.8.104,10/Nov/2016:00:01:47 +0800,10,54,video,6688
119.131.143.179,10/Nov/2016:00:01:47 +0800,10,17700,video,2402
119.39.67.214,10/Nov/2016:00:01:47 +0800,10,54,video,1459
120.198.231.151,10/Nov/2016:00:01:47 +0800,10,312,video,4246
120.198.231.152,10/Nov/2016:00:01:47 +0800,10,67,video,11671
218.29.60.105,10/Nov/2016:00:01:47 +0800,10,54,video,12485
221.11.20.109,10/Nov/2016:00:01:47 +0800,10,54,video,5475
119.131.143.179,10/Nov/2016:00:01:47 +0800,10,72,video,2402
113.87.161.137,10/Nov/2016:00:01:47 +0800,10,6361,video,8006
202.119.41.28,10/Nov/2016:00:01:47 +0800,10,9013,video,2801
125.71.163.15,10/Nov/2016:00:01:47 +0800,10,54,video,12898
202.119.41.28,10/Nov/2016:00:01:47 +0800,10,72,video,2801
114.242.167.68,10/Nov/2016:00:01:47 +0800,10,54,video,4451
120.236.154.145,10/Nov/2016:00:01:48 +0800,10,54,video,8990
119.131.143.179,10/Nov/2016:00:01:48 +0800,10,66,video,2402
171.34.223.30,10/Nov/2016:00:01:48 +0800,10,54,video,3663
119.131.143.179,10/Nov/2016:00:01:48 +0800,10,390,video,2402
219.82.237.114,10/Nov/2016:00:01:48 +0800,10,54,video,1501
120.198.231.151,10/Nov/2016:00:01:48 +0800,10,72,video,4246
171.113.106.131,10/Nov/2016:00:01:48 +0800,10,54,video,12136
14.219.128.52,10/Nov/2016:00:01:48 +0800,10,6696,video,3850
119.131.143.179,10/Nov/2016:00:01:48 +0800,10,1081,video,2402
119.131.143.179,10/Nov/2016:00:01:48 +0800,10,4373,video,2402
221.226.97.31,10/Nov/2016:00:01:48 +0800,10,54,video,4980
14.120.160.170,10/Nov/2016:00:01:48 +0800,10,54,video,6407
223.72.105.208,10/Nov/2016:00:01:48 +0800,10,54,video,5646
173.254.225.7,10/Nov/2016:00:01:48 +0800,10,5,video,12814
222.216.31.41,10/Nov/2016:00:01:48 +0800,10,54,video,1706
101.229.244.33,10/Nov/2016:00:01:48 +0800,10,353,video,2030
112.10.158.199,10/Nov/2016:00:01:48 +0800,10,54,video,7647
115.156.237.9,10/Nov/2016:00:01:48 +0800,10,67,video,10966
125.119.38.58,10/Nov/2016:00:01:49 +0800,10,67,video,12560
125.90.49.233,10/Nov/2016:00:01:49 +0800,10,54,video,7714
106.185.43.251,10/Nov/2016:00:01:49 +0800,10,72,video,11950
180.155.124.103,10/Nov/2016:00:01:49 +0800,10,67,video,4710
61.51.249.58,10/Nov/2016:00:01:49 +0800,10,54,video,1627
183.240.27.98,10/Nov/2016:00:01:49 +0800,10,66,video,2779
119.131.143.179,10/Nov/2016:00:01:49 +0800,10,354,video,2402
101.229.244.33,10/Nov/2016:00:01:49 +0800,10,1246,video,2030
180.155.124.103,10/Nov/2016:00:01:49 +0800,10,67,video,5984
101.69.240.6,10/Nov/2016:00:01:49 +0800,10,54,video,4441
58.249.67.242,10/Nov/2016:00:01:49 +0800,10,67,video,11018
27.18.106.137,10/Nov/2016:00:01:49 +0800,10,54,video,6710
101.229.244.33,10/Nov/2016:00:01:49 +0800,10,72,video,2030
125.119.38.58,10/Nov/2016:00:01:49 +0800,10,6152,video,12560
111.201.154.45,10/Nov/2016:00:01:49 +0800,10,54,video,11614
119.131.143.179,10/Nov/2016:00:01:49 +0800,10,354,video,2402
123.82.184.10,10/Nov/2016:00:01:49 +0800,10,54,video,4417
175.25.164.134,10/Nov/2016:00:01:49 +0800,10,54,video,8086
117.151.45.16,10/Nov/2016:00:01:49 +0800,10,54,video,7423
125.119.38.58,10/Nov/2016:00:01:49 +0800,10,2958,video,12552
101.229.244.33,10/Nov/2016:00:01:49 +0800,10,2700,video,2030
120.41.120.245,10/Nov/2016:00:01:49 +0800,10,141,video,5984
113.140.11.120,10/Nov/2016:00:01:49 +0800,10,54,video,1448
120.236.174.170,10/Nov/2016:00:01:49 +0800,10,54,video,2007
101.229.244.33,10/Nov/2016:00:01:49 +0800,10,4285,video,2030
101.229.244.33,10/Nov/2016:00:01:49 +0800,10,137,video,2030
173.254.225.7,10/Nov/2016:00:01:49 +0800,10,1774,video,12814
218.30.109.26,10/Nov/2016:00:01:49 +0800,10,54,video,5940
115.236.164.58,10/Nov/2016:00:01:49 +0800,10,54,video,1803
182.119.231.213,10/Nov/2016:00:01:49 +0800,10,54,video,4187
114.255.40.55,10/Nov/2016:00:01:49 +0800,10,54,video,5537
59.40.133.15,10/Nov/2016:00:01:49 +0800,10,67,video,7846
183.157.31.247,10/Nov/2016:00:01:49 +0800,10,329,video,12552
222.44.80.121,10/Nov/2016:00:01:49 +0800,10,54,video,492
183.240.27.98,10/Nov/2016:00:01:49 +0800,10,72,video,2779
122.70.48.217,10/Nov/2016:00:01:49 +0800,10,54,video,12499
115.60.58.190,10/Nov/2016:00:01:49 +0800,10,54,video,2496
183.157.31.247,10/Nov/2016:00:01:49 +0800,10,74,video,12552
101.229.244.33,10/Nov/2016:00:01:49 +0800,10,353,video,2030
123.182.240.4,10/Nov/2016:00:01:50 +0800,10,141,video,6553
14.219.128.52,10/Nov/2016:00:01:50 +0800,10,54,video,3850
111.198.26.195,10/Nov/2016:00:01:50 +0800,10,54,video,4187
120.198.231.154,10/Nov/2016:00:01:50 +0800,10,67,video,456
183.240.27.98,10/Nov/2016:00:01:50 +0800,10,1188,video,2779
119.131.153.247,10/Nov/2016:00:01:50 +0800,10,54,video,1948
42.236.157.243,10/Nov/2016:00:01:50 +0800,10,141,video,10694
59.63.249.142,10/Nov/2016:00:01:50 +0800,10,54,video,7254
120.52.92.2,10/Nov/2016:00:01:50 +0800,10,67,video,13171
218.17.157.250,10/Nov/2016:00:01:50 +0800,10,54,video,11201
116.77.239.141,10/Nov/2016:00:01:50 +0800,10,2957,video,6541
59.46.24.56,10/Nov/2016:00:01:50 +0800,10,54,video,5639
119.131.143.179,10/Nov/2016:00:01:50 +0800,10,2635,video,2402
124.205.5.242,10/Nov/2016:00:01:50 +0800,10,54,video,2170
101.229.244.33,10/Nov/2016:00:01:50 +0800,10,1891,video,2030
125.119.38.58,10/Nov/2016:00:01:50 +0800,10,621,video,12552
218.244.198.7,10/Nov/2016:00:01:50 +0800,10,54,video,1803
116.77.239.141,10/Nov/2016:00:01:50 +0800,10,322,video,6541
101.229.244.33,10/Nov/2016:00:01:50 +0800,10,4285,video,2030
119.101.92.177,10/Nov/2016:00:01:50 +0800,10,54,video,1430
124.193.169.82,10/Nov/2016:00:01:50 +0800,10,54,video,12051
112.10.127.193,10/Nov/2016:00:01:50 +0800,10,54,video,9819
183.11.223.82,10/Nov/2016:00:01:50 +0800,10,54,video,10652
125.119.38.58,10/Nov/2016:00:01:50 +0800,10,141,video,12552
183.157.31.247,10/Nov/2016:00:01:50 +0800,10,3705,video,12552
119.131.143.179,10/Nov/2016:00:01:50 +0800,10,4465,video,2402
114.248.224.214,10/Nov/2016:00:01:50 +0800,10,54,video,1309
125.119.38.58,10/Nov/2016:00:01:50 +0800,10,3705,video,12552
115.216.30.106,10/Nov/2016:00:01:50 +0800,10,54,video,9136
47.88.213.206,10/Nov/2016:00:01:50 +0800,10,54,video,5553
183.240.27.98,10/Nov/2016:00:01:50 +0800,10,2345,video,2779
101.229.244.33,10/Nov/2016:00:01:50 +0800,10,342,video,2030
101.229.244.33,10/Nov/2016:00:01:50 +0800,10,74,video,2030
183.157.31.247,10/Nov/2016:00:01:50 +0800,10,312,video,12552
117.147.54.119,10/Nov/2016:00:01:50 +0800,10,54,video,2210
114.248.224.214,10/Nov/2016:00:01:50 +0800,10,8875,video,1309
124.79.111.37,10/Nov/2016:00:01:50 +0800,10,54,video,10834
116.77.239.141,10/Nov/2016:00:01:50 +0800,10,322,video,6541
125.119.38.58,10/Nov/2016:00:01:50 +0800,10,2472,video,12552
119.131.143.179,10/Nov/2016:00:01:50 +0800,10,327,video,2402
116.77.239.141,10/Nov/2016:00:01:50 +0800,10,66,video,6541
117.147.54.119,10/Nov/2016:00:01:50 +0800,10,67,video,10656
58.100.180.246,10/Nov/2016:00:01:50 +0800,10,54,video,3628
123.14.16.49,10/Nov/2016:00:01:50 +0800,10,54,video,3296
115.231.149.114,10/Nov/2016:00:01:50 +0800,10,54,video,11330
125.119.38.58,10/Nov/2016:00:01:51 +0800,10,72,video,12552
101.229.244.33,10/Nov/2016:00:01:51 +0800,10,6382,video,2030
183.240.27.98,10/Nov/2016:00:01:51 +0800,10,7753,video,2779
222.79.80.123,10/Nov/2016:00:01:51 +0800,10,67,video,2032
124.207.69.26,10/Nov/2016:00:01:51 +0800,10,54,video,2138
183.17.238.190,10/Nov/2016:00:01:51 +0800,10,54,video,9885
58.135.115.122,10/Nov/2016:00:01:51 +0800,10,54,video,394
183.240.27.98,10/Nov/2016:00:01:51 +0800,10,4519,video,2779
219.143.13.59,10/Nov/2016:00:01:51 +0800,10,54,video,3474
101.229.244.33,10/Nov/2016:00:01:51 +0800,10,72,video,2030
122.224.99.166,10/Nov/2016:00:01:51 +0800,10,54,video,7857
183.128.164.83,10/Nov/2016:00:01:51 +0800,10,54,video,10802
140.205.253.147,10/Nov/2016:00:01:51 +0800,10,524288,video,2030
125.119.38.58,10/Nov/2016:00:01:51 +0800,10,6152,video,12552
183.240.27.98,10/Nov/2016:00:01:51 +0800,10,361,video,2779
59.42.206.250,10/Nov/2016:00:01:51 +0800,10,67,video,12466
180.167.7.200,10/Nov/2016:00:01:51 +0800,10,54,video,3479
218.28.137.3,10/Nov/2016:00:01:51 +0800,10,54,video,4018
120.198.231.152,10/Nov/2016:00:01:51 +0800,10,67,video,7475
125.119.38.58,10/Nov/2016:00:01:51 +0800,10,72,video,12552
101.229.244.33,10/Nov/2016:00:01:51 +0800,10,6382,video,2030
119.131.143.179,10/Nov/2016:00:01:51 +0800,10,72,video,2402
110.17.128.214,10/Nov/2016:00:01:51 +0800,10,54,video,4443
125.119.38.58,10/Nov/2016:00:01:51 +0800,10,66,video,12552
45.78.18.110,10/Nov/2016:00:01:51 +0800,10,54,video,4451
202.119.41.28,10/Nov/2016:00:01:51 +0800,10,9013,video,2801
182.100.43.246,10/Nov/2016:00:01:51 +0800,10,67,video,8322
39.184.237.240,10/Nov/2016:00:01:51 +0800,10,66,video,10686
183.240.27.98,10/Nov/2016:00:01:51 +0800,10,2865,video,2779
115.35.190.57,10/Nov/2016:00:01:51 +0800,10,54,video,11825
125.119.38.58,10/Nov/2016:00:01:51 +0800,10,6152,video,12552
101.38.157.182,10/Nov/2016:00:01:51 +0800,10,67,video,2163
116.77.239.141,10/Nov/2016:00:01:51 +0800,10,4882,video,6541
115.174.68.92,10/Nov/2016:00:01:51 +0800,10,67,video,9804
125.119.38.58,10/Nov/2016:00:01:51 +0800,10,329,video,12552
125.81.90.200,10/Nov/2016:00:01:51 +0800,10,54,video,8143
39.184.237.240,10/Nov/2016:00:01:52 +0800,10,72,video,10686
183.240.27.98,10/Nov/2016:00:01:52 +0800,10,7753,video,2779
116.213.171.153,10/Nov/2016:00:01:52 +0800,10,54,video,1748
140.205.253.135,10/Nov/2016:00:01:52 +0800,10,524288,video,11724
58.48.139.85,10/Nov/2016:00:01:52 +0800,10,54,video,9088
183.45.18.241,10/Nov/2016:00:01:52 +0800,10,54,video,7726
112.16.92.55,10/Nov/2016:00:01:52 +0800,10,54,video,3661
125.119.38.58,10/Nov/2016:00:01:52 +0800,10,2195,video,12552
116.77.239.141,10/Nov/2016:00:01:52 +0800,10,72,video,6541
222.35.76.74,10/Nov/2016:00:01:52 +0800,10,54,video,2938
59.33.240.171,10/Nov/2016:00:01:52 +0800,10,54,video,10290
140.205.253.135,10/Nov/2016:00:01:52 +0800,10,524288,video,11724
125.122.26.81,10/Nov/2016:00:01:52 +0800,10,141,video,3225
39.184.237.240,10/Nov/2016:00:01:52 +0800,10,2411,video,10686
116.77.239.141,10/Nov/2016:00:01:52 +0800,10,54,video,6541
45.115.145.36,10/Nov/2016:00:01:52 +0800,10,54,video,3474
59.111.99.119,10/Nov/2016:00:01:52 +0800,10,54,video,1625
120.52.94.109,10/Nov/2016:00:01:52 +0800,10,54,video,4588
39.184.237.240,10/Nov/2016:00:01:52 +0800,10,312,video,10686
122.224.33.106,10/Nov/2016:00:01:52 +0800,10,54,video,1090
183.60.162.112,10/Nov/2016:00:01:52 +0800,10,6127,video,12353
183.60.162.107,10/Nov/2016:00:01:52 +0800,10,54,video,7767
39.184.237.240,10/Nov/2016:00:01:52 +0800,10,361,video,10686
42.234.105.133,10/Nov/2016:00:01:52 +0800,10,54,video,2860
39.184.237.240,10/Nov/2016:00:01:52 +0800,10,2353,video,10686
60.22.87.125,10/Nov/2016:00:01:52 +0800,10,54,video,1336
101.200.101.21,10/Nov/2016:00:01:53 +0800,10,524288,video,10506
58.248.197.207,10/Nov/2016:00:01:53 +0800,10,67,video,7063
171.217.174.22,10/Nov/2016:00:01:53 +0800,10,54,video,4215
60.191.78.148,10/Nov/2016:00:01:53 +0800,10,54,video,3590
116.77.239.141,10/Nov/2016:00:01:53 +0800,10,7663,video,6541
119.57.253.66,10/Nov/2016:00:01:53 +0800,10,54,video,2752
39.184.237.240,10/Nov/2016:00:01:53 +0800,10,6685,video,10686
180.160.68.63,10/Nov/2016:00:01:53 +0800,10,141,video,2634
222.178.202.115,10/Nov/2016:00:01:53 +0800,10,54,video,3305
140.207.223.189,10/Nov/2016:00:01:53 +0800,10,67,video,13192
117.181.194.121,10/Nov/2016:00:01:53 +0800,10,54,video,2314
210.30.109.61,10/Nov/2016:00:01:53 +0800,10,67,video,5911
39.184.237.240,10/Nov/2016:00:01:53 +0800,10,3758,video,10686
14.145.74.175,10/Nov/2016:00:01:53 +0800,10,54,video,678
